page_id,page_title,database_id,database_title,url,last_edited_time
230fee61-94ad-8063-9362-e84ee4ba1869,"#1346 - Ao integrar um pedido, os preços unitários continuam sendo visualizados como preço de custo no ERP [Core Business]",3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1346-Ao-integrar-um-pedido-os-pre-os-unit-rios-continuam-sendo-visualizados-como-pre-o-de-custo-n-230fee6194ad80639362e84ee4ba1869,2025-07-24 20:35:00+00:00
238fee61-94ad-8006-8207-d70edddae07a,#1352 - Não está sendo possível ativar usuário via front nem via banco                                      ,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1352-N-o-est-sendo-poss-vel-ativar-usu-rio-via-front-nem-via-banco-238fee6194ad80068207d70edddae07a,2025-07-24 17:57:00+00:00
239fee61-94ad-802e-9064-e36968bd8e70,#1356 - Valor diário das metas não estão respeitando a data do período determinado,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1356-Valor-di-rio-das-metas-n-o-est-o-respeitando-a-data-do-per-odo-determinado-239fee6194ad802e9064e36968bd8e70,2025-07-24 12:55:00+00:00
226fee61-94ad-80d8-b16c-fb0ab598ea74,PRD-1963 - [Debito Técnico] Novo front -  Logica do carregamento das politicas comerciais,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-1963-Debito-T-cnico-Novo-front-Logica-do-carregamento-das-politicas-comerciais-226fee6194ad80d8b16cfb0ab598ea74,2025-07-24 01:03:00+00:00
23afee61-94ad-801b-a489-ecd9eacb0bf3,"PRD-2032 - [Débito Técnico] - Implementar Webhooks de Atualização nas integrações Core Business, Sankhya e Datasul",3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-2032-D-bito-T-cnico-Implementar-Webhooks-de-Atualiza-o-nas-integra-es-Core-Business-San-23afee6194ad801ba489ecd9eacb0bf3,2025-07-24 01:03:00+00:00
29772eda-9451-4bb8-8fb0-dde3b2b33d37,PRD-1444 - [Débito Técnico] Permitir atualizar a data de validade da tabela de preço por dentro do produto,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-1444-D-bito-T-cnico-Permitir-atualizar-a-data-de-validade-da-tabela-de-pre-o-por-dentro-do-p-29772eda94514bb88fb0dde3b2b33d37,2025-07-24 01:02:00+00:00
1eafee61-94ad-8029-a03a-e66fa3ffe2fa,PRD-1823 - [Débito Técnico] Excluir categoria vinculada a um produto.,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-1823-D-bito-T-cnico-Excluir-categoria-vinculada-a-um-produto-1eafee6194ad8029a03ae66fa3ffe2fa,2025-07-24 01:01:00+00:00
1d2fee61-94ad-8062-8e9e-c2189cd1229a,PRD-1793 - [Debito Técnico] Indicadores: Flag de clientes inativos nos indicadores ,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-1793-Debito-T-cnico-Indicadores-Flag-de-clientes-inativos-nos-indicadores-1d2fee6194ad80628e9ec2189cd1229a,2025-07-24 01:01:00+00:00
1defee61-94ad-8097-a4e8-f273d855425b,PRD-1806 - [Debito Técnico] Implementar bloqueio de produtos sem NCM configurado,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-1806-Debito-T-cnico-Implementar-bloqueio-de-produtos-sem-NCM-configurado-1defee6194ad8097a4e8f273d855425b,2025-07-24 01:01:00+00:00
21ffee61-94ad-8013-91b9-efa5351f8c1b,PRD-1932 - [Debito Técnico] Multiplas politicas do mesmo tipo não se aplicam no mesmo pedido,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-1932-Debito-T-cnico-Multiplas-politicas-do-mesmo-tipo-n-o-se-aplicam-no-mesmo-pedido-21ffee6194ad801391b9efa5351f8c1b,2025-07-24 01:01:00+00:00
239fee61-94ad-8020-bd99-f8da926b7d05,PRD-2031 - Aprimorar a sincronização de produtos para o app através do uso de filtro no appSale.,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-2031-Aprimorar-a-sincroniza-o-de-produtos-para-o-app-atrav-s-do-uso-de-filtro-no-appSale-239fee6194ad8020bd99f8da926b7d05,2025-07-23 21:55:00+00:00
239fee61-94ad-8077-8e38-faede4b2856d,"PRD-2028 - [Débito Técnico] Implementar Integração Automática na Core Business, Datasul e Sankhya",3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-2028-D-bito-T-cnico-Implementar-Integra-o-Autom-tica-na-Core-Business-Datasul-e-Sankhya-239fee6194ad80778e38faede4b2856d,2025-07-23 21:46:00+00:00
239fee61-94ad-80ba-85dc-c4ffba0433f4,PRD-2027 - [Débito Técnico] Implementar Importações de Contas a Receber e Notas Fiscais na importação de dados de ERP da V2 ,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-2027-D-bito-T-cnico-Implementar-Importa-es-de-Contas-a-Receber-e-Notas-Fiscais-na-importa--239fee6194ad80ba85dcc4ffba0433f4,2025-07-23 21:44:00+00:00
319d8e98-f862-4b08-be00-993e7f70b8a9,Criar Página de Edição de Precificação ,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/Criar-P-gina-de-Edi-o-de-Precifica-o-319d8e98f8624b08be00993e7f70b8a9,2025-07-23 21:41:00+00:00
22bfee61-94ad-800e-994d-dd7bff8b23ff,PRD-1987 - Importar forma de pagamento preferencial do Core Business,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-1987-Importar-forma-de-pagamento-preferencial-do-Core-Business-22bfee6194ad800e994ddd7bff8b23ff,2025-07-23 21:40:00+00:00
211fee61-94ad-80ee-8854-cf1a21bc8be5,PRD-1895 - [Débito Técnico] Implementar comportamento de aplicação de desconto igual ao WEB para o Vendedor Líder de Time.,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-1895-D-bito-T-cnico-Implementar-comportamento-de-aplica-o-de-desconto-igual-ao-WEB-para-o-V-211fee6194ad80ee8854cf1a21bc8be5,2025-07-23 21:39:00+00:00
234fee61-94ad-80de-99ed-ef70eda53409,#1352 - App quebrando ao tentar finalizar o pedido.,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1352-App-quebrando-ao-tentar-finalizar-o-pedido-234fee6194ad80de99edef70eda53409,2025-07-23 20:33:00+00:00
233fee61-94ad-801d-9e74-cb4bdbab6308,"#1350 - Valor de imposto e imagem não aparece no aplicativo, mas aparece na web",3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1350-Valor-de-imposto-e-imagem-n-o-aparece-no-aplicativo-mas-aparece-na-web-233fee6194ad801d9e74cb4bdbab6308,2025-07-23 20:33:00+00:00
22dfee61-94ad-80b4-a7a6-c236ecfa45bc,#1344 - Produtos com variação não considera a “venda restrita ao estoque”,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1344-Produtos-com-varia-o-n-o-considera-a-venda-restrita-ao-estoque-22dfee6194ad80b4a7a6c236ecfa45bc,2025-07-23 20:33:00+00:00
239fee61-94ad-80cf-80b1-da59e63537f2,#1353 - PDF do app não está apresentando as informações dos itens dos pedidos,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1353-PDF-do-app-n-o-est-apresentando-as-informa-es-dos-itens-dos-pedidos-239fee6194ad80cf80b1da59e63537f2,2025-07-23 19:03:00+00:00
239fee61-94ad-8064-ab6a-d49042ef3acf,#1354 - Política comercial de restrição de produtos não filtrando corretamente os produtos por unidade de negócio,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1354-Pol-tica-comercial-de-restri-o-de-produtos-n-o-filtrando-corretamente-os-produtos-por-unidad-239fee6194ad8064ab6ad49042ef3acf,2025-07-23 18:11:00+00:00
22bfee61-94ad-8017-a502-ca7d102ee44e,PRD-1988 - Adicionar número de casas decimais no PDF do pedido,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-1988-Adicionar-n-mero-de-casas-decimais-no-PDF-do-pedido-22bfee6194ad8017a502ca7d102ee44e,2025-07-23 13:45:00+00:00
22bfee61-94ad-80e3-996a-ca5b3e25dc23,INO-1979 - Permitir multiplos anexos no pedido,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/INO-1979-Permitir-multiplos-anexos-no-pedido-22bfee6194ad80e3996aca5b3e25dc23,2025-07-23 13:45:00+00:00
22bfee61-94ad-8070-ae92-e835c3b059b4,INO-1982 - Transição de marca - Fase 3,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/INO-1982-Transi-o-de-marca-Fase-3-22bfee6194ad8070ae92e835c3b059b4,2025-07-23 12:52:00+00:00
21ffee61-94ad-808b-8fcd-c5972fa93b52,#1320 - Cliente não é adicionado na política comercial da carteira do vendedor quando criado pelo App,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1320-Cliente-n-o-adicionado-na-pol-tica-comercial-da-carteira-do-vendedor-quando-criado-pelo-App-21ffee6194ad808b8fcdc5972fa93b52,2025-07-22 21:08:00+00:00
225fee61-94ad-80d4-8c13-f12714f745ad,#1327 - Erro no cálculo de frete para produtos que têm fator de multiplicação,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1327-Erro-no-c-lculo-de-frete-para-produtos-que-t-m-fator-de-multiplica-o-225fee6194ad80d48c13f12714f745ad,2025-07-22 21:08:00+00:00
230fee61-94ad-80db-876a-c6fbc8f4aad6,#1345 - Erros de integração de pedidos [Core Business],3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1345-Erros-de-integra-o-de-pedidos-Core-Business-230fee6194ad80db876ac6fbc8f4aad6,2025-07-22 21:07:00+00:00
59ba7c70-2f6b-4540-9afa-07c4d096313d,PRD-1616 -  Modernizar Arquitetura de Integrações - BDT Hangfire,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-1616-Modernizar-Arquitetura-de-Integra-es-BDT-Hangfire-59ba7c702f6b45409afa07c4d096313d,2025-07-22 17:26:00+00:00
206fee61-94ad-8050-86c2-fd2048a42cf4,#1280 - Campo “E-mail padrão para convite” não fica null,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1280-Campo-E-mail-padr-o-para-convite-n-o-fica-null-206fee6194ad805086c2fd2048a42cf4,2025-07-22 12:37:00+00:00
22bfee61-94ad-80c8-9746-ce527184f4cd,INO-1978 - Criação de CRM (versão 1),3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/INO-1978-Cria-o-de-CRM-vers-o-1-22bfee6194ad80c89746ce527184f4cd,2025-07-22 02:12:00+00:00
22dfee61-94ad-804c-a908-dc9ee039d64e,INO-2001 - Botmaker - Finalizar fluxos,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/INO-2001-Botmaker-Finalizar-fluxos-22dfee6194ad804ca908dc9ee039d64e,2025-07-22 02:12:00+00:00
22bfee61-94ad-80f8-8d70-dcbfa05dba43,INO-1977- Atualizar a versão do back end,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/INO-1977-Atualizar-a-vers-o-do-back-end-22bfee6194ad80f88d70dcbfa05dba43,2025-07-22 02:12:00+00:00
237fee61-94ad-80af-86a0-f57578187299,PRD-2020 - Estruturar Feature Toggle Básico,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-2020-Estruturar-Feature-Toggle-B-sico-237fee6194ad80af86a0f57578187299,2025-07-21 21:20:00+00:00
22afee61-94ad-8044-bba6-cfb0657041a4,#1335 - Quebra de caracteres na descrição do item e sem espaçamento OMIE > ZAUB ,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1335-Quebra-de-caracteres-na-descri-o-do-item-e-sem-espa-amento-OMIE-ZAUB-22afee6194ad8044bba6cfb0657041a4,2025-07-21 20:50:00+00:00
231fee61-94ad-80f9-9d3b-e302bc7997d3,#1347 - Prazo de entrega para dias úteis liberando o campo de digitação de data.,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1347-Prazo-de-entrega-para-dias-teis-liberando-o-campo-de-digita-o-de-data-231fee6194ad80f99d3be302bc7997d3,2025-07-21 20:50:00+00:00
21cfee61-94ad-8029-8c66-f89a26cf009a,PRD-1915 - Mostrar NCM e Código de Barras na impressão do pedido,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/PRD-1915-Mostrar-NCM-e-C-digo-de-Barras-na-impress-o-do-pedido-21cfee6194ad80298c66f89a26cf009a,2025-07-21 17:12:00+00:00
162fee61-94ad-809a-baf7-d544fd63afc0,INO-1649 - Criar MVP de Chatbot para o Portal de Compras B2B,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/INO-1649-Criar-MVP-de-Chatbot-para-o-Portal-de-Compras-B2B-162fee6194ad809abaf7d544fd63afc0,2025-07-18 14:00:00+00:00
229fee61-94ad-8072-8ebb-fd468da2a693,#1331 - Estoque Alocado Não é Atualizado na Reabertura do Pedido ou Adição de Itens,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1331-Estoque-Alocado-N-o-Atualizado-na-Reabertura-do-Pedido-ou-Adi-o-de-Itens-229fee6194ad80728ebbfd468da2a693,2025-07-17 20:42:00+00:00
223fee61-94ad-804e-8910-e0b9d076d89f,#1325 - Dashboard apresentando pedidos do mês passado com o filtro mês atual ,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1325-Dashboard-apresentando-pedidos-do-m-s-passado-com-o-filtro-m-s-atual-223fee6194ad804e8910e0b9d076d89f,2025-07-17 20:42:00+00:00
230fee61-94ad-80a5-8e83-c7ac2182bd6a,#1334 - Não é possível gerar relatório do tipo “Comissão por item”,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1334-N-o-poss-vel-gerar-relat-rio-do-tipo-Comiss-o-por-item-230fee6194ad80a58e83c7ac2182bd6a,2025-07-17 20:41:00+00:00
232fee61-94ad-80b1-b1b0-ef0e4698ebcb,#1348 - Subcategoria não aparece como subtítulo no e-commerce,3290a9e9-f0bf-4d84-bc57-aae53f635e7e,Base Unificada de Tarefas,https://www.notion.so/1348-Subcategoria-n-o-aparece-como-subt-tulo-no-e-commerce-232fee6194ad80b1b1b0ef0e4698ebcb,2025-07-17 20:37:00+00:00
